2024-08-08 23:01:17.828256	https://www.encodeproject.org/report/?type=File&lab.title=Jesse+Engreitz%2C+Stanford&annotation_type=element+gene+regulatory+interaction+predictions&output_type=elements+reference&field=%40id&field=accession&field=dataset&field=file_type&field=derived_from&field=output_type&field=aliases&limit=all
ID	Accession	Dataset	File type	Derived from	Output type	Aliases
/files/ENCFF628NZP/	ENCFF628NZP	/annotations/ENCSR754SAJ/	bed bed3+	/files/ENCFF888DUC/	elements reference	jesse-engreitz:abc_predictions_brain_ENCSR026EOM_DNaseOnly_candidate_elements
/files/ENCFF825TKU/	ENCFF825TKU	/annotations/ENCSR041KGF/	bed bed3+	/files/ENCFF786YZF/	elements reference	jesse-engreitz:abc_predictions_brain_ENCSR049SVH_DNaseOnly_candidate_elements
/files/ENCFF999VSL/	ENCFF999VSL	/annotations/ENCSR301IGZ/	bed bed3+	/files/ENCFF892VLK/	elements reference	jesse-engreitz:abc_predictions_right_lobe_of_liver_ENCSR164TBP_DNaseOnly_candidate_elements
/files/ENCFF511EUT/	ENCFF511EUT	/annotations/ENCSR449JHG/	bed bed3+	/files/ENCFF870TZV/,/files/ENCFF425GUX/	elements reference	jesse-engreitz:abc_predictions_brain_ENCSR595CSH_DNaseOnly_candidate_elements
/files/ENCFF895YAX/	ENCFF895YAX	/annotations/ENCSR836CGF/	bed bed3+	/files/ENCFF232ESJ/	elements reference	jesse-engreitz:abc_predictions_brain_ENCSR344FLH_DNaseOnly_candidate_elements
/files/ENCFF384CQI/	ENCFF384CQI	/annotations/ENCSR677QGP/	bed bed3+	/files/ENCFF365VAK/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR541PUY_DNaseOnly_candidate_elements
/files/ENCFF350UEG/	ENCFF350UEG	/annotations/ENCSR213PHH/	bed bed3+	/files/ENCFF558ELY/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR552TPH_DNaseOnly_candidate_elements
/files/ENCFF102UYW/	ENCFF102UYW	/annotations/ENCSR110KGA/	bed bed3+	/files/ENCFF759ZVG/,/files/ENCFF089BNZ/	elements reference	jesse-engreitz:abc_predictions_frontal_cortex_ENCSR000EIK_DNaseOnly_candidate_elements
/files/ENCFF917YVL/	ENCFF917YVL	/annotations/ENCSR268BOE/	bed bed3+	/files/ENCFF945AXF/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR628IRM_DNaseOnly_candidate_elements
/files/ENCFF698CKG/	ENCFF698CKG	/annotations/ENCSR097GEG/	bed bed3+	/files/ENCFF283NJI/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR630XDN_DNaseOnly_candidate_elements
/files/ENCFF491ZRK/	ENCFF491ZRK	/annotations/ENCSR389XJG/	bed bed3+	/files/ENCFF845VIU/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR631XIF_DNaseOnly_candidate_elements
/files/ENCFF901QIA/	ENCFF901QIA	/annotations/ENCSR403FEH/	bed bed3+	/files/ENCFF173GOA/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR035QHH_DNaseOnly_candidate_elements
/files/ENCFF586TYV/	ENCFF586TYV	/annotations/ENCSR361VZW/	bed bed3+	/files/ENCFF283USW/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR627QIA_DNaseOnly_candidate_elements
/files/ENCFF024HGH/	ENCFF024HGH	/annotations/ENCSR183FUD/	bed bed3+	/files/ENCFF633EYK/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR560MXA_DNaseOnly_candidate_elements
/files/ENCFF298EHE/	ENCFF298EHE	/annotations/ENCSR094UDW/	bed bed3+	/files/ENCFF152WNP/	elements reference	jesse-engreitz:abc_predictions_caudate_nucleus_ENCSR015BGH_DNaseOnly_candidate_elements
/files/ENCFF499NUL/	ENCFF499NUL	/annotations/ENCSR459JWH/	bed bed3+	/files/ENCFF768GUQ/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR129TSG_DNaseOnly_candidate_elements
/files/ENCFF300OFM/	ENCFF300OFM	/annotations/ENCSR866GYX/	bed bed3+	/files/ENCFF201MUP/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR561ZLY_DNaseOnly_candidate_elements
/files/ENCFF213GUI/	ENCFF213GUI	/annotations/ENCSR724PZQ/	bed bed3+	/files/ENCFF423ZPD/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR715TMH_DNaseOnly_candidate_elements
/files/ENCFF211ZSZ/	ENCFF211ZSZ	/annotations/ENCSR204ACI/	bed bed3+	/files/ENCFF027VJJ/	elements reference	jesse-engreitz:abc_predictions_pancreas_ENCSR178JBL_DNaseOnly_candidate_elements
/files/ENCFF244WAS/	ENCFF244WAS	/annotations/ENCSR855BCT/	bed bed3+	/files/ENCFF025CEB/	elements reference	jesse-engreitz:abc_predictions_pancreas_ENCSR236KPK_DNaseOnly_candidate_elements
/files/ENCFF210JTP/	ENCFF210JTP	/annotations/ENCSR864DIM/	bed bed3+	/files/ENCFF942NPB/	elements reference	jesse-engreitz:abc_predictions_pancreas_ENCSR242RPQ_DNaseOnly_candidate_elements
/files/ENCFF797OKK/	ENCFF797OKK	/annotations/ENCSR081KVZ/	bed bed3+	/files/ENCFF914KBU/	elements reference	jesse-engreitz:abc_predictions_uterus_ENCSR545ADK_DNaseOnly_candidate_elements
/files/ENCFF958YPR/	ENCFF958YPR	/annotations/ENCSR738AUI/	bed bed3+	/files/ENCFF552WGU/	elements reference	jesse-engreitz:abc_predictions_vagina_ENCSR437AYW_DNaseOnly_candidate_elements
/files/ENCFF405ADP/	ENCFF405ADP	/annotations/ENCSR777RNP/	bed bed3+	/files/ENCFF451KYB/,/files/ENCFF368UGK/	elements reference	jesse-engreitz:abc_predictions_astrocyte_ENCSR000EPM_DNaseOnly_candidate_elements
/files/ENCFF520LSZ/	ENCFF520LSZ	/annotations/ENCSR394DCW/	bed bed3+	/files/ENCFF701GQV/	elements reference	jesse-engreitz:abc_predictions_mesenchymal_stem_cell_ENCSR731QLJ_DNaseOnly_candidate_elements
/files/ENCFF965FCK/	ENCFF965FCK	/annotations/ENCSR317DOY/	bed bed3+	/files/ENCFF676PRP/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR552XJI_DNaseOnly_candidate_elements
/files/ENCFF651RGO/	ENCFF651RGO	/annotations/ENCSR866SVY/	bed bed3+	/files/ENCFF025ERJ/,/files/ENCFF811OSS/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR499IFY_DNaseOnly_candidate_elements
/files/ENCFF591NWB/	ENCFF591NWB	/annotations/ENCSR515IAE/	bed bed3+	/files/ENCFF167LIP/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR863LZT_DNaseOnly_candidate_elements
/files/ENCFF612IXG/	ENCFF612IXG	/annotations/ENCSR952CHI/	bed bed3+	/files/ENCFF299BOK/	elements reference	jesse-engreitz:abc_predictions_placenta_ENCSR656KLT_DNaseOnly_candidate_elements
/files/ENCFF239RMZ/	ENCFF239RMZ	/annotations/ENCSR092PIY/	bed bed3+	/files/ENCFF939EXX/	elements reference	jesse-engreitz:abc_predictions_adrenal_gland_ENCSR866RCY_DNaseOnly_candidate_elements
/files/ENCFF723BUE/	ENCFF723BUE	/annotations/ENCSR232NMT/	bed bed3+	/files/ENCFF582DHJ/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR002IHL_DNaseOnly_candidate_elements
/files/ENCFF796LJZ/	ENCFF796LJZ	/annotations/ENCSR211YED/	bed bed3+	/files/ENCFF605RHF/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR042DVU_DNaseOnly_candidate_elements
/files/ENCFF370XKC/	ENCFF370XKC	/annotations/ENCSR741TVN/	bed bed3+	/files/ENCFF364CLH/,/files/ENCFF617ILG/	elements reference	jesse-engreitz:abc_predictions_hematopoietic_multipotent_progenitor_cell_ENCSR564JUY_DNaseOnly_candidate_elements
/files/ENCFF045NJF/	ENCFF045NJF	/annotations/ENCSR431HOV/	bed bed3+	/files/ENCFF315HVS/	elements reference	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR305WAA_DNaseOnly_candidate_elements
/files/ENCFF452JMV/	ENCFF452JMV	/annotations/ENCSR207GTJ/	bed bed3+	/files/ENCFF145NLF/	elements reference	jesse-engreitz:abc_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR531AYV_DNaseOnly_candidate_elements
/files/ENCFF269QZT/	ENCFF269QZT	/annotations/ENCSR333SDH/	bed bed3+	/files/ENCFF639MWE/	elements reference	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_memory_T_cell_ENCSR025BWH_DNaseOnly_candidate_elements
/files/ENCFF028XGN/	ENCFF028XGN	/annotations/ENCSR746UEY/	bed bed3+	/files/ENCFF355CPA/	elements reference	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR330LFP_DNaseOnly_candidate_elements
/files/ENCFF468VHH/	ENCFF468VHH	/annotations/ENCSR175JCM/	bed bed3+	/files/ENCFF461QHE/	elements reference	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_memory_T_cell_ENCSR625WLB_DNaseOnly_candidate_elements
/files/ENCFF315RCR/	ENCFF315RCR	/annotations/ENCSR501BPX/	bed bed3+	/files/ENCFF852JWU/	elements reference	jesse-engreitz:abc_predictions_effector_memory_CD8-positive__alpha-beta_T_cell_ENCSR232FAS_DNaseOnly_candidate_elements
/files/ENCFF396UPX/	ENCFF396UPX	/annotations/ENCSR292ZID/	bed bed3+	/files/ENCFF292PMY/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR210ESN_DNaseOnly_candidate_elements
/files/ENCFF320RQI/	ENCFF320RQI	/annotations/ENCSR589JEB/	bed bed3+	/files/ENCFF104PRG/,/files/ENCFF894FEO/	elements reference	jesse-engreitz:abc_predictions_dermis_microvascular_lymphatic_vessel_endothelial_cell_ENCSR000EOA_DNaseOnly_candidate_elements
/files/ENCFF495ZES/	ENCFF495ZES	/annotations/ENCSR178BPP/	bed bed3+	/files/ENCFF978AHA/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR060MJY_DNaseOnly_candidate_elements
/files/ENCFF133THL/	ENCFF133THL	/annotations/ENCSR065SFT/	bed bed3+	/files/ENCFF063HKZ/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR124IMM_DNaseOnly_candidate_elements
/files/ENCFF223YMB/	ENCFF223YMB	/annotations/ENCSR519KIQ/	bed bed3+	/files/ENCFF824KSF/	elements reference	jesse-engreitz:abc_predictions_upper_lobe_of_left_lung_ENCSR909YET_DNaseOnly_candidate_elements
/files/ENCFF496YUX/	ENCFF496YUX	/annotations/ENCSR229PSO/	bed bed3+	/files/ENCFF884NRT/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR001QTZ_DNaseOnly_candidate_elements
/files/ENCFF306TZP/	ENCFF306TZP	/annotations/ENCSR739GUY/	bed bed3+	/files/ENCFF116NUQ/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR006MAW_DNaseOnly_candidate_elements
/files/ENCFF408DKI/	ENCFF408DKI	/annotations/ENCSR843ZVX/	bed bed3+	/files/ENCFF840QUG/,/files/ENCFF935IGK/	elements reference	jesse-engreitz:abc_predictions_dermis_blood_vessel_endothelial_cell_ENCSR000ENY_DNaseOnly_candidate_elements
/files/ENCFF043SKP/	ENCFF043SKP	/annotations/ENCSR970INU/	bed bed3+	/files/ENCFF483RKV/	elements reference	jesse-engreitz:abc_predictions_lower_lobe_of_left_lung_ENCSR757NJT_DNaseOnly_candidate_elements
/files/ENCFF731DAF/	ENCFF731DAF	/annotations/ENCSR027RGM/	bed bed3+	/files/ENCFF487RHE/	elements reference	jesse-engreitz:abc_predictions_foreskin_fibroblast_ENCSR153LHP_DNaseOnly_candidate_elements
/files/ENCFF433RKO/	ENCFF433RKO	/annotations/ENCSR761IMP/	bed bed3+	/files/ENCFF587DHQ/,/files/ENCFF621YTZ/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR521WNU_DNaseOnly_candidate_elements
/files/ENCFF120QHD/	ENCFF120QHD	/annotations/ENCSR380XAZ/	bed bed3+	/files/ENCFF515XIW/,/files/ENCFF400YZH/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR477IQW_DNaseOnly_candidate_elements
/files/ENCFF319ZEM/	ENCFF319ZEM	/annotations/ENCSR648VWQ/	bed bed3+	/files/ENCFF579KRZ/,/files/ENCFF801RHD/	elements reference	jesse-engreitz:abc_predictions_H1_ENCSR951BNY_DNaseOnly_candidate_elements
/files/ENCFF393BQA/	ENCFF393BQA	/annotations/ENCSR547VBD/	bed bed3+	/files/ENCFF523QDP/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR690ADK_DNaseOnly_candidate_elements
/files/ENCFF134ZWS/	ENCFF134ZWS	/annotations/ENCSR034FEW/	bed bed3+	/files/ENCFF978LNU/,/files/ENCFF189UVI/	elements reference	jesse-engreitz:abc_predictions_PC-9_ENCSR940NLN_DNaseOnly_candidate_elements
/files/ENCFF565XSZ/	ENCFF565XSZ	/annotations/ENCSR599EDN/	bed bed3+	/files/ENCFF748RTZ/,/files/ENCFF226KYV/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR811COL_DNaseOnly_candidate_elements
/files/ENCFF585QNS/	ENCFF585QNS	/annotations/ENCSR190YDU/	bed bed3+	/files/ENCFF382QUN/,/files/ENCFF731FBN/,/files/ENCFF023LKT/,/files/ENCFF352OMJ/	elements reference	jesse-engreitz:abc_predictions_A549_ENCSR837VHE_DNaseOnly_candidate_elements
/files/ENCFF674VVS/	ENCFF674VVS	/annotations/ENCSR285HAJ/	bed bed3+	/files/ENCFF211LAD/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR751VMX_DNaseOnly_candidate_elements
/files/ENCFF545KNY/	ENCFF545KNY	/annotations/ENCSR785DHY/	bed bed3+	/files/ENCFF277BCT/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR763XBU_DNaseOnly_candidate_elements
/files/ENCFF702BKV/	ENCFF702BKV	/annotations/ENCSR137MPX/	bed bed3+	/files/ENCFF195KCN/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR661AMM_DNaseOnly_candidate_elements
/files/ENCFF345PBD/	ENCFF345PBD	/annotations/ENCSR493YUS/	bed bed3+	/files/ENCFF737SCC/,/files/ENCFF347OEU/	elements reference	jesse-engreitz:abc_predictions_ACHN_ENCSR257BGZ_DNaseOnly_candidate_elements
/files/ENCFF473WZT/	ENCFF473WZT	/annotations/ENCSR158OTN/	bed bed3+	/files/ENCFF550SER/	elements reference	jesse-engreitz:abc_predictions_D341Med_ENCSR000ELB_DNaseOnly_candidate_elements
/files/ENCFF404UCP/	ENCFF404UCP	/annotations/ENCSR145GZS/	bed bed3+	/files/ENCFF465WGX/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR490UQP_DNaseOnly_candidate_elements
/files/ENCFF242WFI/	ENCFF242WFI	/annotations/ENCSR425JFF/	bed bed3+	/files/ENCFF734JYI/	elements reference	jesse-engreitz:abc_predictions_foreskin_melanocyte_ENCSR518JGY_DNaseOnly_candidate_elements
/files/ENCFF354LVU/	ENCFF354LVU	/annotations/ENCSR978XYK/	bed bed3+	/files/ENCFF529VPM/	elements reference	jesse-engreitz:abc_predictions_AG20443_ENCSR000EIX_DNaseOnly_candidate_elements
/files/ENCFF243OUQ/	ENCFF243OUQ	/annotations/ENCSR402QFG/	bed bed3+	/files/ENCFF033IBX/,/files/ENCFF862UPO/	elements reference	jesse-engreitz:abc_predictions_HT1080_ENCSR000FDI_DNaseOnly_candidate_elements
/files/ENCFF643UWF/	ENCFF643UWF	/annotations/ENCSR699EBL/	bed bed3+	/files/ENCFF384HOF/	elements reference	jesse-engreitz:abc_predictions_T47D_ENCSR000ELT_DNaseOnly_candidate_elements
/files/ENCFF701BZW/	ENCFF701BZW	/annotations/ENCSR349ZBW/	bed bed3+	/files/ENCFF369CLX/,/files/ENCFF455QZC/,/files/ENCFF838CUA/,/files/ENCFF008YUA/,/files/ENCFF658VKV/	elements reference	jesse-engreitz:abc_predictions_A549_ENCSR384KCZ_DNaseOnly_candidate_elements
/files/ENCFF673HLQ/	ENCFF673HLQ	/annotations/ENCSR601XON/	bed bed3+	/files/ENCFF331AYH/,/files/ENCFF088PRP/,/files/ENCFF656VAK/,/files/ENCFF989AGK/	elements reference	jesse-engreitz:abc_predictions_A549_ENCSR128IVG_DNaseOnly_candidate_elements
/files/ENCFF348VSI/	ENCFF348VSI	/annotations/ENCSR603QHQ/	bed bed3+	/files/ENCFF615RWO/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR839RAJ_DNaseOnly_candidate_elements
/files/ENCFF339QNX/	ENCFF339QNX	/annotations/ENCSR558EKO/	bed bed3+	/files/ENCFF969RTD/	elements reference	jesse-engreitz:abc_predictions_GM03348_ENCSR000EIT_DNaseOnly_candidate_elements
/files/ENCFF329JVL/	ENCFF329JVL	/annotations/ENCSR076USE/	bed bed3+	/files/ENCFF647TPO/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR570BWW_DNaseOnly_candidate_elements
/files/ENCFF467KTC/	ENCFF467KTC	/annotations/ENCSR309WTP/	bed bed3+	/files/ENCFF727AGR/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR606QDB_DNaseOnly_candidate_elements
/files/ENCFF405KAR/	ENCFF405KAR	/annotations/ENCSR498EHM/	bed bed3+	/files/ENCFF807INY/	elements reference	jesse-engreitz:abc_predictions_GM03348_ENCSR000EIS_DNaseOnly_candidate_elements
/files/ENCFF379UWC/	ENCFF379UWC	/annotations/ENCSR886RTH/	bed bed3+	/files/ENCFF313EDO/,/files/ENCFF325RLI/	elements reference	jesse-engreitz:abc_predictions_Panc1_ENCSR000EPT_DNaseOnly_candidate_elements
/files/ENCFF315WRK/	ENCFF315WRK	/annotations/ENCSR670CPW/	bed bed3+	/files/ENCFF407NBI/	elements reference	jesse-engreitz:abc_predictions_RWPE1_ENCSR000ELP_DNaseOnly_candidate_elements
/files/ENCFF673FLA/	ENCFF673FLA	/annotations/ENCSR192FKQ/	bed bed3+	/files/ENCFF824UHK/,/files/ENCFF825OQI/	elements reference	jesse-engreitz:abc_predictions_GM06990_ENCSR000EMQ_DNaseOnly_candidate_elements
/files/ENCFF798HFT/	ENCFF798HFT	/annotations/ENCSR887MDA/	bed bed3+	/files/ENCFF755VVY/	elements reference	jesse-engreitz:abc_predictions_GM12891_ENCSR000EJE_DNaseOnly_candidate_elements
/files/ENCFF662UOG/	ENCFF662UOG	/annotations/ENCSR421FTS/	bed bed3+	/files/ENCFF244JVV/	elements reference	jesse-engreitz:abc_predictions_H9_ENCSR662RIZ_DNaseOnly_candidate_elements
/files/ENCFF816UKI/	ENCFF816UKI	/annotations/ENCSR210SPK/	bed bed3+	/files/ENCFF372GQM/,/files/ENCFF399OQU/	elements reference	jesse-engreitz:abc_predictions_NT2_D1_ENCSR000EPS_DNaseOnly_candidate_elements
/files/ENCFF793WFV/	ENCFF793WFV	/annotations/ENCSR674SZD/	bed bed3+	/files/ENCFF615UMS/	elements reference	jesse-engreitz:abc_predictions_HS-5_ENCSR000EMG_DNaseOnly_candidate_elements
/files/ENCFF424MON/	ENCFF424MON	/annotations/ENCSR881LMQ/	bed bed3+	/files/ENCFF481OBU/,/files/ENCFF772OQK/	elements reference	jesse-engreitz:abc_predictions_SK-N-SH_ENCSR000EPZ_DNaseOnly_candidate_elements
/files/ENCFF728AWF/	ENCFF728AWF	/annotations/ENCSR936BUB/	bed bed3+	/files/ENCFF961FVW/,/files/ENCFF203HVL/	elements reference	jesse-engreitz:abc_predictions_Caco-2_ENCSR000EMI_DNaseOnly_candidate_elements
/files/ENCFF999SVL/	ENCFF999SVL	/annotations/ENCSR741EHJ/	bed bed3+	/files/ENCFF896IZG/,/files/ENCFF043MJC/	elements reference	jesse-engreitz:abc_predictions_Caco-2_ENCSR030HFV_DNaseOnly_candidate_elements
/files/ENCFF957CRT/	ENCFF957CRT	/annotations/ENCSR039EQH/	bed bed3+	/files/ENCFF490UZS/	elements reference	jesse-engreitz:abc_predictions_gastrocnemius_medialis_ENCSR520BAD_DNaseOnly_candidate_elements
/files/ENCFF568NWZ/	ENCFF568NWZ	/annotations/ENCSR439IHT/	bed bed3+	/files/ENCFF134TIX/	elements reference	jesse-engreitz:abc_predictions_suprapubic_skin_ENCSR101QXF_DNaseOnly_candidate_elements
/files/ENCFF511ASW/	ENCFF511ASW	/annotations/ENCSR889UTZ/	bed bed3+	/files/ENCFF244VNL/	elements reference	jesse-engreitz:abc_predictions_MCF-7_ENCSR000EKZ_DNaseOnly_candidate_elements
/files/ENCFF558AHV/	ENCFF558AHV	/annotations/ENCSR478AZK/	bed bed3+	/files/ENCFF378TLV/	elements reference	jesse-engreitz:abc_predictions_suprapubic_skin_ENCSR709IYR_DNaseOnly_candidate_elements
/files/ENCFF472GJF/	ENCFF472GJF	/annotations/ENCSR556ZUC/	bed bed3+	/files/ENCFF058IRC/	elements reference	jesse-engreitz:abc_predictions_right_forelimb_ENCSR274SDO_DNaseOnly_candidate_elements
/files/ENCFF298QPH/	ENCFF298QPH	/annotations/ENCSR920YJH/	bed bed3+	/files/ENCFF705ALI/	elements reference	jesse-engreitz:abc_predictions_left_forelimb_ENCSR976XOY_DNaseOnly_candidate_elements
/files/ENCFF106ERC/	ENCFF106ERC	/annotations/ENCSR243OLS/	bed bed3+	/files/ENCFF582YGW/	elements reference	jesse-engreitz:abc_predictions_brain_pericyte_ENCSR000ENF_DNaseOnly_candidate_elements
/files/ENCFF513OZG/	ENCFF513OZG	/annotations/ENCSR179GOU/	bed bed3+	/files/ENCFF669HSH/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR340XQX_DNaseOnly_candidate_elements
/files/ENCFF905UYA/	ENCFF905UYA	/annotations/ENCSR569LDL/	bed bed3+	/files/ENCFF266UVR/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR386XPD_DNaseOnly_candidate_elements
/files/ENCFF585RMK/	ENCFF585RMK	/annotations/ENCSR180PFS/	bed bed3+	/files/ENCFF478GFR/,/files/ENCFF158JTK/	elements reference	jesse-engreitz:abc_predictions_RCC_ENCSR337IRF_DNaseOnly_candidate_elements
/files/ENCFF369BKP/	ENCFF369BKP	/annotations/ENCSR411RGL/	bed bed3+	/files/ENCFF474LSZ/,/files/ENCFF839SPF/	elements reference	jesse-engreitz:abc_predictions_HepG2_ENCSR149XIL_DNaseOnly_candidate_elements
/files/ENCFF337YGU/	ENCFF337YGU	/annotations/ENCSR348JSL/	bed bed3+	/files/ENCFF855CLY/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR904LMG_DNaseOnly_candidate_elements
/files/ENCFF231EUF/	ENCFF231EUF	/annotations/ENCSR478GKR/	bed bed3+	/files/ENCFF177ONC/,/files/ENCFF382SDZ/,/files/ENCFF067NET/,/files/ENCFF396TBK/	elements reference	jesse-engreitz:abc_predictions_A549_ENCSR565WPR_DNaseOnly_candidate_elements
/files/ENCFF618TNT/	ENCFF618TNT	/annotations/ENCSR249HAP/	bed bed3+	/files/ENCFF479FLN/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR928PKL_DNaseOnly_candidate_elements
/files/ENCFF029HBQ/	ENCFF029HBQ	/annotations/ENCSR693TXK/	bed bed3+	/files/ENCFF158LPS/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR982XOK_DNaseOnly_candidate_elements
/files/ENCFF898KBT/	ENCFF898KBT	/annotations/ENCSR581UQX/	bed bed3+	/files/ENCFF984QXK/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR995YPS_DNaseOnly_candidate_elements
/files/ENCFF519YIQ/	ENCFF519YIQ	/annotations/ENCSR905VRP/	bed bed3+	/files/ENCFF056XGB/,/files/ENCFF240XBQ/	elements reference	jesse-engreitz:abc_predictions_AG10803_ENCSR000EMB_DNaseOnly_candidate_elements
/files/ENCFF840PSC/	ENCFF840PSC	/annotations/ENCSR746FIO/	bed bed3+	/files/ENCFF120BYB/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR805RJA_DNaseOnly_candidate_elements
/files/ENCFF360BQR/	ENCFF360BQR	/annotations/ENCSR586QGX/	bed bed3+	/files/ENCFF199AQX/,/files/ENCFF635HDK/,/files/ENCFF004RNE/,/files/ENCFF313ILC/,/files/ENCFF512OTM/	elements reference	jesse-engreitz:abc_predictions_A549_ENCSR406EMB_DNaseOnly_candidate_elements
/files/ENCFF260ROA/	ENCFF260ROA	/annotations/ENCSR793NFG/	bed bed3+	/files/ENCFF879QFZ/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR819GAF_DNaseOnly_candidate_elements
/files/ENCFF986HNO/	ENCFF986HNO	/annotations/ENCSR078VKM/	bed bed3+	/files/ENCFF206ZKI/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR351FWN_DNaseOnly_candidate_elements
/files/ENCFF375JYK/	ENCFF375JYK	/annotations/ENCSR979LNE/	bed bed3+	/files/ENCFF150XTJ/	elements reference	jesse-engreitz:abc_predictions_gastrocnemius_medialis_ENCSR686WJL_DNaseOnly_candidate_elements
/files/ENCFF045HVJ/	ENCFF045HVJ	/annotations/ENCSR551DPI/	bed bed3+	/files/ENCFF506CPQ/	elements reference	jesse-engreitz:abc_predictions_AG08396_ENCSR000EIW_DNaseOnly_candidate_elements
/files/ENCFF765QAA/	ENCFF765QAA	/annotations/ENCSR908ADG/	bed bed3+	/files/ENCFF865REX/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR785MXI_DNaseOnly_candidate_elements
